package_name,offer_desc,offer_name,IIP_name,Estimated Payout(cents),campaign_start,campaign_end
com.jellybtn.boardkings,Play the game and reach Level 3. For NEW users only!,Board Kings,fyber,55.5,20190305.0,20190617.0
net.bitburst.pollpay,Login & Complete the short tutorial to Claim REWARD! New Users ONLY*,Poll Pay: Earn money and gift cards,fyber,4.2,20190305.0,20190614.0
online.appflame.app,"Install > Sign-Up > Install a Game & Play
",App Flame,fyber,27.3,20190307.0,20190616.0
online.luckyminer.app,"Install > Sign-Up > Install a Game & Play
",Lucky Miner,fyber,18.2,20190327.0,20190616.0
com.finabanx.droid.icash,"To get your reward: get the app, create your account and enjoy the reward !!! *Only valid for new and real users.",iCASH.ca,fyber,20.9,20190325.0,20190528.0
air.com.buffalo_studios.newflashbingo,"Reach Level 10 in the game, For new users only! ",Bingo Blitz™️ - Bingo Games,fyber,45.4,20190305.0,20190617.0
com.camelgames.wof,"1. Pass the 9th level of Command Center(the base)
2. Collect your reward!
*New players only*",World on Fire,fyber,91.0,20190327.0,20190528.0
com.finabanx.droid.icash,mobile_required_actions.download_and_start,iCASH.ca,fyber,11.8,20190325.0,20190528.0
de.mcoins.fitplay,Install > Sign-Up > Install a Game & Play,Fitplay: Apps & Rewards - Make mone,fyber,21.8,20190320.0,20190607.0
com.ebates,mobile_required_actions.download_and_start,Ebates Rakuten: Cash Back Shopping ,fyber,11.8,20190307.0,20190617.0
com.appkarma.app,"appKarma lets you earn free cash and gift cards for playing with apps.
> Reach 750 Points to redeem your reward 
> The more you play, the more you earn ",appKarma Rewards & Gift Cards,fyber,50.5,20190402.0,20190616.0
com.melesta.coffeeshop,"Play the game and make any in-app purchase.
FOR NEW USERS ONLY!",My Cafe: Recipes & Stories - World ,fyber,58.9,20190305.0,20190614.0
com.zimad.museum,Try the game and make a purchase minimum for $9.99. NEW USERS ONLY,My Museum Story: Mystery Match,fyber,295.1,20190313.0,20190519.0
com.igg.android.lordsmobile,"[Самая рекомендуемая стратегия игры] - Лорды Мобильные: Битва Империй
Шаг первый: Открытые лорды Mobile: битва за империи
Шаг второй: обновить замок до уровня 14
Шаг третий: получить награду!

[Предложение действительно только для новых пользователей!]",Lords Mobile: Battle of the Empires,fyber,898.6,20190305.0,20190617.0
com.igg.android.lordsmobile,Play the game and reach castle level 12. New users only! Estimated completion time is 5 days!,Lords Mobile,fyber,359.4,20190305.0,20190617.0
com.igg.android.lordsmobile,"[Самая рекомендуемая стратегия игры] - Лорды Мобильные: Битва Империй
Шаг 1: Открытые лорды Mobile: Битва Империй
Шаг 2: Обновите свой замок до уровня 13
Шаг 3: Заявите о своей награде!

[Доступно только для новых пользователей!]",Lords Mobile: Battle of the Empires,fyber,659.0,20190305.0,20190617.0
com.igg.android.lordsmobile,"New Users Only!
1. Begin to play
2. Beat a level 2 monster
3. Get your rewards!",Lords Mobile,fyber,335.5,20190305.0,20190617.0
com.melesta.coffeeshop,"Play the game and make any in-app purchase.
FOR NEW USERS ONLY!",My Cafe: Recipes & Stories - World ,fyber,62.2,20190305.0,20190614.0
com.pacificinteractive.HouseOfFun,Reach Level 20 in the game For new users only!,Free Slots Casino - Play House of F,fyber,335.8,20190305.0,20190617.0
com.jellybtn.boardkings,Play the game and reach Level 4. For NEW users only!,Board Kings,fyber,111.4,20190305.0,20190617.0
air.com.buffalo_studios.newflashbingo,"Reach Level 10 in the game, For new users only! ",Bingo Blitz™️ - Bingo Games,fyber,79.4,20190305.0,20190617.0
com.evogames.slavsforvk,"Open 
Reach Level 20
IMPORTANT: This offer is for new users only!",Harvest Land,fyber,204.6,20190305.0,20190617.0
co.urmobi.four.photos.one.word,mobile_required_actions.download_and_start,Guess the Word. Word Games Puzzle. ,fyber,3.1,20190411.0,20190411.0
com.sixt.reservation,mobile_required_actions.download_and_start,SIXT rent. share. ride.,fyber,6.8,20190330.0,20190418.0
online.appflame.app,"Install > Sign-Up > Install a Game & Play
",App Flame,fyber,56.1,20190307.0,20190616.0
de.mobileheroes.realmoneyminer,"Sammle 500 Gold (nicht Münzen!), um deine Belohnung zu erhalten.
Hole dich mehr Gold, indem du deine Arbeiter einsetzt, um es abzubauen. Du kannst Videos ansehen, Spiele spielen und andere Angebote abschließen, um mehr Münzen für die Einstellung weiterer Arbeiter zu erhalten.
Dieses Angebot gilt nur für NEUE Benutzer!",Gold Fever - Make Money,fyber,523.0,20190305.0,20190605.0
com.sixt.reservation,"To get rewarded:

- Get and try the app.

- Sign up providing real personal data and verify email.

- Enjoy it!!!

*ONLY FOR NEW USERS. Data must be real to get the reward.",SIXT rent. share. ride.,fyber,23.1,20190330.0,20190418.0
com.nexters.herowars,"Open 
Reach level 5
IMPORTANT: This offer is for new users only!",Hero Wars - Men’s Choice Epic Fanta,fyber,7.4,20190309.0,20190418.0
de.flixbus.app,"Schritt 1: Hol dir die FlixBus App<br>
Schritt 2: Buche eine Fahrt im Mindestwert von 5€<br>
Schritt 3: Zufrieden lächeln & entspannt auf Deine nächste Fahrt warten<br>
Dieses Angebot gilt nur für NEUE Benutzer!",FlixBus - Smart bus travel,fyber,516.1,20190305.0,20190617.0
com.bountywall.app,"Open
Reach 50 points
IMPORTANT: This offer is for new users only!",BountyWall - Gift Card Rewards,fyber,14.9,20190411.0,20190507.0
com.mcdonalds.android,"Para obtener tu recompensa:
1. Consigue la app
2. Crea tu cuenta
3. Obtén tu recompensa y disfruta!",McDonald's España - Ofertas,fyber,9.6,20190411.0,20190413.0
com.moonactive.coinmaster,"Para recibir tu recompensa, debes jugar el juego hasta que alcances el TERCER PUEBLO.
IMPORTANTE: esta oferta es solo para NUEVOS jugadores de Coin Master!

To receive your reward you need to play the game until you REACH the THIRD VILLAGE.
IMPORTANT: this offer is only for NEW players of Coin Master!",Coin Master,fyber,33.6,20190305.0,20190617.0
com.zimad.museum,Try the game and make a purchase minimum for $9.99. NEW USERS ONLY,My Museum Story: Mystery Match,fyber,295.2,20190313.0,20190519.0
com.melesta.coffeeshop,"Play the game and make any in-app purchase.
FOR NEW USERS ONLY!",My Cafe: Recipes & Stories - World ,fyber,62.2,20190305.0,20190614.0
com.igg.android.mobileroyale,"[Best Strategy Game of the Year]
Step 1: Play Mobile Royale
Step 2: Attack a Level 2 Village 
Step 3: Claim Reward!

***New Users Only",Mobile Royale,fyber,353.3,20190305.0,20190616.0
air.com.playtika.slotomania,Play the game and reach Level 30. Only for NEW USERS!,Slotomania Slots - Casino Slot Game,fyber,302.8,20190305.0,20190616.0
com.game.idle.fantasy,"New Users Only! Collect one 6-star hero and get rewards!
Required actions: Step1: Summon the heroes in the Summon Hall or collect shards to summon. Step 2：Fuse the required heroes to get the 6-star hero in the Hero Portal. Step 3: Get rewards! No more waiting, take action NOW! ",Trials of Heroes: Idle RPG,fyber,420.6,20190307.0,20190617.0
com.pacificinteractive.HouseOfFun,Reach Level 20 in the game For new users only!,Free Slots Casino - Play House of F,fyber,201.9,20190305.0,20190617.0
com.moonactive.coinmaster,"To receive your reward you need to play the game until you REACH the FOURTH VILLAGE.        
IMPORTANT: this offer is for NEW players of Coin Master only!   ",Coin Master,fyber,84.1,20190305.0,20190617.0
com.igg.android.mobileroyale,"[Most Recommended Strategy Game by GP]
Step 1: Play Mobile Royale
Step 2: Unlock Trooper 
Step 3: Collect Reward!

***New Users Only",Mobile Royale,fyber,832.7,20190305.0,20190616.0
com.igg.android.mobileroyale,"[Most Recommended Strategy Game by GP]
Step 1: Play Mobile Royale
Step 2: Upgrade Castle to Level 14
Step 3: Claim Reward!

***New Users Only",Mobile Royale,fyber,353.3,20190305.0,20190616.0
air.com.playtika.slotomania,Play the game and reach Level20. Only for NEW USERS!,Slotomania Slots - Casino Slot Game,fyber,131.2,20190305.0,20190616.0
com.jellybtn.boardkings,Play the game and reach Level 4. For NEW users only!,Board Kings,fyber,89.2,20190305.0,20190617.0
com.camelgames.wof,"1. Make a purchase
2. Collect reward!
*Only for new players*",World on Fire,fyber,127.3,20190327.0,20190528.0
com.lilithgame.hgame.gp,"1.Pass player level 32
2.Collect your reward!
*Only for new users*",AFK Arena,fyber,100.9,20190312.0,20190617.0
com.jellybtn.boardkings,Play the game and reach Level 3. For NEW users only!,Board Kings,fyber,61.1,20190305.0,20190617.0
com.jellybtn.cashkingmobile,Reach the 4th island to get a reward. This offer is for NEW users only!,Pirate Kings,fyber,218.7,20190305.0,20190617.0
online.cashalarm.app,"Install > Sign-Up > Install a Game & Play
",Cash Alarm,fyber,27.3,20190326.0,20190614.0
com.igg.android.mobileroyale,"[Top Recommended Strategy Game!]
Step 1: Play Mobile Royale
Step 2: Evolve Dragonstance for the first time
Step 3: Claim Reward!

***New Users Only",Mobile Royale,fyber,315.4,20190305.0,20190616.0
online.appflame.app,"Install > Sign-Up > Install a Game & Play
",App Flame,fyber,32.7,20190307.0,20190616.0
online.luckyminer.app,"Install > Sign-Up > Install a Game & Play
",Lucky Miner,fyber,23.6,20190327.0,20190616.0
air.com.pipastudios.release.praiabingo,mobile_required_actions.download_and_start,Praia Bingo + VideoBingo Free,fyber,2.5,20190411.0,20190412.0
com.feelingtouch.clonewar,"*Awesome game* 
1. Play the game 
2. Make any purchase and here comes your reward! 
New users only",Clone Evolution: RPG Battle,fyber,82.8,20190305.0,20190616.0
com.feelingtouch.clonewar,"*Come join the RPG battle!* 
1. Play Clone Evolution 
2. Collect 6 purple heroes 
3. Get your reward! 
*New users only! No reward if you have completed other rewarding tasks of this game*",Clone Evolution: RPG Battle,fyber,110.4,20190305.0,20190616.0
air.com.buffalo_studios.newflashbingo,"Reach Level 10 in the game, For new users only! ",Bingo Blitz™️ - Bingo Games,fyber,58.9,20190305.0,20190617.0
com.camelgames.wof,"1.Pass 9th level of Command Center(the base)
2. Collect reward!
New player only!",World on Fire,fyber,72.7,20190327.0,20190528.0
com.igg.android.mobileroyale,"[Top Strategy Game of the Year]
Step 1: Play Mobile Royale
Step 2: Complete Chapter 1 of Campaign (Takes 30mins to Complete)
Step 3: Claim Reward!

***New Users Only",Mobile Royale,fyber,16.4,20190305.0,20190616.0
leyi.westgame,"1. Pass Town Center Lvl.10
2. Get reward! 
*only for new users*",West Game,fyber,151.4,20190411.0,20190616.0
com.appkarma.app,"appKarma lets you earn free cash and gift cards for playing with apps.
> Reach 750 Points to redeem your reward 
> The more you play, the more you earn ",appKarma Rewards & Gift Cards,fyber,50.5,20190402.0,20190616.0
com.bountywall.app,"Open
Reach 50 points
IMPORTANT: This offer is for new users only!",BountyWall - Gift Card Rewards,fyber,8.2,20190411.0,20190507.0
com.cashkarma.app,"Get free cash and gift cards with cashKarma! 
> Reach 850 Points to redeem your reward by watching videos, completing surveys, searching the web, and shopping for deals.",cashKarma Rewards & Gift Cards,fyber,42.1,20190305.0,20190606.0
com.betbull.betbull,"To get rewarded:

- Get and try the app.

- Sign up providing real personal data and verify email.

- Enjoy it!!!

*ONLY FOR NEW USERS. Data must be real to get the reward.",BetBull: Sports Betting & Tips,fyber,23.6,20190327.0,20190519.0
com.zimad.museum,Try the game and make a purchase minimum for $9.99. NEW USERS ONLY,My Museum Story: Mystery Match,fyber,295.2,20190313.0,20190519.0
com.lilithgame.hgame.gp,"1. Make a purchase
2. Collect your reward.
New users only",AFK Arena,fyber,117.8,20190312.0,20190617.0
com.igg.android.mobileroyale,"[Best Strategy Game of the Year]
Step 1: Play Mobile Royale
Step 2: Attack a Level 1 Village (This usually takes around 2hours to complete)
Step 3: Claim Reward!

***New Users Only",Mobile Royale,fyber,25.2,20190305.0,20190616.0
com.evogames.slavsforvk,Try the app and make any purchase! For NEW users only!,Harvest Land,fyber,50.5,20190305.0,20190617.0
com.spuul.android,"To get rewarded:

 - Get and try the app.

 - Sign up providing real personal data through your Google or Facebook account.

 - Select the free trial and the subscription type, add your payment details and that's it!

*ONLY FOR NEW USERS. DATA MUST BE REAL AND PAYMENT DETAILS ADDED (purchase not needed within the free trial period).",Spuul - Watch Indian Movies,fyber,54.6,20190312.0,20190604.0
com.igg.android.lordsmobile,"[Most Recommended Strategy Game] - Lords Mobile: Battle of the Empires
Step One: Open Lords Mobile: Battle of the Empires
Step Two: Upgrade Castle to Level 14
Step Three: Claim Reward!

[Offer Valid to New Users Only!]",Lords Mobile: Battle of the Empires,fyber,779.1,20190305.0,20190617.0
com.igg.android.lordsmobile,"[Most Recommended Strategy Game] - Lords Mobile: Battle of the Empires
Step 1: Open Lords Mobile: Battle of the Empires
Step 2: Upgrade your Castle to Level 13
Step 3: Claim Your Reward!

[Only available to New Users!]",Lords Mobile: Battle of the Empires,fyber,599.3,20190305.0,20190617.0
com.moonactive.coinmaster,"To receive your reward you need to play the game until you REACH the THIRD VILLAGE.
IMPORTANT: this offer is only for NEW players of Coin Master!",Coin Master,fyber,213.7,20190305.0,20190617.0
air.com.playtika.slotomania,Play the game and reach Level20. Only for NEW USERS!,Slotomania™ Slots - Vegas Casino Sl,fyber,396.8,20190305.0,20190616.0
air.com.playtika.slotomania,Play the game and reach Level 30. Only for NEW USERS!,Slotomania Slots - Casino Slot Game,fyber,549.5,20190305.0,20190616.0
com.jellybtn.boardkings,Play the game and reach Level 4. For NEW users only!,Board Kings,fyber,167.9,20190305.0,20190617.0
online.appflame.app,"Install > Sign-Up > Install a Game & Play
",App Flame,fyber,59.4,20190307.0,20190616.0
com.jellybtn.boardkings,Play the game and reach Level 3. For NEW users only!,Board Kings,fyber,110.8,20190305.0,20190617.0
air.com.pipastudios.release.praiabingo,mobile_required_actions.download_and_start,Praia Bingo + VideoBingo Free,fyber,12.0,20190411.0,20190412.0
online.cashalarm.app,"Install > Sign-Up > Install a Game & Play
",Cash Alarm,fyber,49.5,20190326.0,20190614.0
com.fiftyfivepixels.weevilworld,"1. Download and install Weevil World.      
2. Tap New Player & create a new player.   
3. Follow the tutorial which will give you a list of tasks to do.   
4. Complete all the tasks and collect the rewards on the Task List to get your reward! ",Weevil World: Your Island Club,fyber,91.6,20190402.0,20190429.0
air.com.buffalo_studios.newflashbingo,"Reach Level 10 in the game, For new users only! ",Bingo Blitz™️ - Bingo Games,fyber,152.6,20190305.0,20190617.0
com.feelingtouch.clonewar,"*Come join the RPG battle!* 
1. Play Clone Evolution 
2. Collect 6 purple heroes 
3. Get your reward! 
*New users only! No reward if you have completed other rewarding tasks of this game*",Clone Evolution: RPG Battle,fyber,200.2,20190305.0,20190616.0
com.bountywall.app,"Open
Reach 50 points
IMPORTANT: This offer is for new users only!",BountyWall - Gift Card Rewards,fyber,14.9,20190411.0,20190507.0
online.luckyminer.app,To get rewarded: - Get and try the app. - Sign up providing real information. - Complete a game task. - Enjoy it!! *ONLY FOR NEW USERS,Lucky Miner,fyber,39.6,20190327.0,20190616.0
uk.co.mylotto24.android,"Register onto myLotto24 and make a purchase from either of the products ""Powerball"", ""Eurojackpot"", ""Irish Lotto"", ""Mega Millions"", ""German Lotto"" or ""Cash4Life""! Voucher valid only for new customers. Only users +18 years old!","myLotto24 - Powerball, Mega Million",fyber,516.1,20190305.0,20190515.0
uk.co.mylotto24.android,"Register onto myLotto24 and make a purchase from either of the products ""Powerball"", ""Eurojackpot"", ""Irish Lotto"", ""Mega Millions"", ""German Lotto"" or ""Cash4Life""! Voucher valid only for new customers. Only users +18 years old!","myLotto24 - Powerball, Mega Million",fyber,284.4,20190305.0,20190515.0
